package_name,resource_id,title_de,format,url,media_type,issued,modified,license,has_stac,is_service
monatliche-niederschlagserosivitatskarten-r-faktor-der-schweiz-in-mj-mm-ha-h-monat-mai,9862545a-6a89-49a5-9443-71b0ad55811d,ch.bafu.niederschlagserosivitaet-mai,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2019-10-02T00:00:00,2020-02-27T00:00:00,terms_open,false,false
monatliche-niederschlagserosivitatskarten-r-faktor-der-schweiz-in-mj-mm-ha-h-monat-mai,fa2863b9-2319-484e-a520-6277cdaf1084,ch.bafu.niederschlagserosivitaet-mai,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2019-10-02T00:00:00,2020-02-27T00:00:00,terms_open,false,false
monatliche-niederschlagserosivitatskarten-r-faktor-der-schweiz-in-mj-mm-ha-h-monat-mai,38464d83-b6fd-4d48-888d-9cab9e23ec97,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.niederschlagserosivitaet/items/niederschlagserosivitaet-mai,,2019-10-02T00:00:00,2020-02-27T00:00:00,terms_open,true,false
restwasserkarte-schweiz-wasserentnahme,6ad9a9a7-0e30-4fa2-84c7-38122e43a0ba,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.wasser-entnahme,text/html,2004-01-01T00:00:00,2004-01-01T00:00:00,terms_by,false,false
restwasserkarte-schweiz-wasserentnahme,c8ac563f-4368-4108-8aed-4217f02bb044,ch.bafu.wasser-entnahme,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2004-01-01T00:00:00,2004-01-01T00:00:00,terms_by,false,false
restwasserkarte-schweiz-wasserentnahme,4253736c-9445-4303-9aca-452ab58f6310,ch.bafu.wasser-entnahme,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2004-01-01T00:00:00,2004-01-01T00:00:00,terms_by,false,false
restwasserkarte-schweiz-wasserentnahme,1e1dd97f-1d7a-4ab9-b2ad-53690d66a606,,OCTET,http://www.bafu.admin.ch/geodaten,,2004-01-01T00:00:00,2004-01-01T00:00:00,terms_by,false,false
restwasserkarte-schweiz-wasserentnahme,5cf08912-5468-43f2-aa6f-b9647c78e06e,RESTful API von geo.admin.ch,XML,https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bafu.wasser-entnahme,application/xml,2004-01-01T00:00:00,2004-01-01T00:00:00,terms_by,false,false
geochemischer-bodenatlas-der-schweiz-eisen,0756e239-f5a0-49d4-9a67-c6a020ddc27f,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.geochemischer-bodenatlas_schweiz_eisen/items/geochemischer-bodenatlas_schweiz_eisen,,2023-06-30T00:00:00,,terms_open,true,false
geochemischer-bodenatlas-der-schweiz-eisen,62cbfbc7-799f-4a94-bb7b-11c6e47a63c5,ch.bafu.geochemischer-bodenatlas_schweiz_eisen,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2023-06-30T00:00:00,,terms_open,false,false
geochemischer-bodenatlas-der-schweiz-eisen,faaaa132-57dc-4063-ab48-aa9a6d80c337,ch.bafu.geochemischer-bodenatlas_schweiz_eisen,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2023-06-30T00:00:00,,terms_open,false,false
geochemischer-bodenatlas-der-schweiz-eisen,f6f62398-5d80-4829-86cd-79a356594562,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.geochemischer-bodenatlas_schweiz_eisen,text/html,2023-06-30T00:00:00,,terms_open,false,false
mittlere-hochstwerte-des-tagesganges-der-lufttemperatur-im-juli-periode-2070-2099-szenario-rcp-2,4053d241-95f1-4f5f-9fc0-41c62a9a03da,ch.bafu.wald-lufttemperatur_juli_2085_maessig,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2022-03-09T00:00:00,,terms_open,false,false
mittlere-hochstwerte-des-tagesganges-der-lufttemperatur-im-juli-periode-2070-2099-szenario-rcp-2,42330b64-72f2-4a84-b887-488c75949940,ch.bafu.wald-lufttemperatur_juli_2085_maessig,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2022-03-09T00:00:00,,terms_open,false,false
mittlere-hochstwerte-des-tagesganges-der-lufttemperatur-im-juli-periode-2070-2099-szenario-rcp-2,5456dcf5-1fa7-4fcd-8691-db5194549725,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.wald-lufttemperatur_juli_2085_maessig,text/html,2022-03-09T00:00:00,,terms_open,false,false
mittlere-hochstwerte-des-tagesganges-der-lufttemperatur-im-juli-periode-2070-2099-szenario-rcp-2,8b4b1f65-817d-4cfa-b10e-f0aee0eb9f6c,,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.wald-lufttemperatur_juli_2085_maessig,,2022-03-09T00:00:00,,terms_open,true,false
mittlere-hochstwerte-des-tagesganges-der-lufttemperatur-im-juli-periode-2070-2099-szenario-rcp-2,13c4087c-7443-4751-8d09-30322d7ad779,,OCTET,https://www.bafu.admin.ch/bafu/de/home/zustand/daten/geodaten/wald--geodaten.html,,2022-03-09T00:00:00,,terms_open,false,false
naqua-quant-messstellen-nationale-grundwasserbeobachtung-naqua,0a462baa-bad7-4845-aeda-e7f85f4562b5,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.hydroweb-messstationen_grundwasser,text/html,2015-01-30T00:00:00,,terms_open,false,false
naqua-quant-messstellen-nationale-grundwasserbeobachtung-naqua,68871f56-18ae-4325-9e1c-7ee1724db41c,ch.bafu.hydroweb-messstationen_grundwasser,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2015-01-30T00:00:00,,terms_open,false,false
naqua-quant-messstellen-nationale-grundwasserbeobachtung-naqua,a96f5586-5444-40eb-8529-12e689a01766,,OCTET,https://data.geo.admin.ch/ch.bafu.hydroweb-messstationen_grundwasser/data.zip,,2015-01-30T00:00:00,,terms_open,false,false
naqua-quant-messstellen-nationale-grundwasserbeobachtung-naqua,cc2797c7-a8ec-40ec-bc50-ef23a39e05a0,,OCTET,http://www.hydrodaten.admin.ch,,2015-01-30T00:00:00,,terms_open,false,false
monatliche-erosionsrisikokarten-des-schweizer-dauergrunlands-mittlerer-bodenabtrag-in-tonnen-ha7,c0291ce4-fa75-4c4b-9233-3b1ba794fabe,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.erosion-gruenland_bodenabtrag_apr,text/html,2019-04-01T00:00:00,2019-06-27T00:00:00,terms_open,false,false
monatliche-erosionsrisikokarten-des-schweizer-dauergrunlands-mittlerer-bodenabtrag-in-tonnen-ha7,3beceee5-c94d-4e03-ac07-36393dfe7dee,ch.bafu.erosion-gruenland_bodenabtrag_apr,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2019-04-01T00:00:00,2019-06-27T00:00:00,terms_open,false,false
monatliche-erosionsrisikokarten-des-schweizer-dauergrunlands-mittlerer-bodenabtrag-in-tonnen-ha7,95c9898f-da3d-400f-b643-9203994bf4c9,ch.bafu.erosion-gruenland_bodenabtrag_apr,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2019-04-01T00:00:00,2019-06-27T00:00:00,terms_open,false,false
monatliche-erosionsrisikokarten-des-schweizer-dauergrunlands-mittlerer-bodenabtrag-in-tonnen-ha7,04bbbd93-9b75-4692-a9a1-4672e5551c2c,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.erosion-gruenland_bodenabtrag/items/erosion-gruenland_bodenabtrag_apr,,2019-04-01T00:00:00,2019-06-27T00:00:00,terms_open,true,false
monatliche-niederschlagserosivitatskarten-r-faktor-der-schweiz-in-mj-mm-ha-h-monat-september,ad94f0b8-c2ee-4615-ad8e-001d923112ac,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.niederschlagserosivitaet-sep,text/html,2019-10-02T00:00:00,2020-02-27T00:00:00,terms_open,false,false
monatliche-niederschlagserosivitatskarten-r-faktor-der-schweiz-in-mj-mm-ha-h-monat-september,a3d51a96-035f-4f8b-94d6-352c0f61ec4f,ch.bafu.niederschlagserosivitaet-sep,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2019-10-02T00:00:00,2020-02-27T00:00:00,terms_open,false,false
monatliche-niederschlagserosivitatskarten-r-faktor-der-schweiz-in-mj-mm-ha-h-monat-september,e0d2e25d-5431-49ad-be43-3689a8284364,ch.bafu.niederschlagserosivitaet-sep,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2019-10-02T00:00:00,2020-02-27T00:00:00,terms_open,false,false
monatliche-niederschlagserosivitatskarten-r-faktor-der-schweiz-in-mj-mm-ha-h-monat-september,a7526a18-99f2-4fa4-988c-31453b5be109,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.niederschlagserosivitaet/items/niederschlagserosivitaet-sep,,2019-10-02T00:00:00,2020-02-27T00:00:00,terms_open,true,false
waldbrandpraventionsmassnahmen-der-kantone,bfc0c6f6-e9f7-4e7a-92e9-0860667ebf61,,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.gefahren-waldbrand_praeventionsmassnahmen_kantone,,2022-11-17T00:00:00,,terms_open,true,false
waldbrandpraventionsmassnahmen-der-kantone,db2543a0-94a6-4bce-aa7a-74e09acab689,ch.bafu.gefahren-waldbrand_praeventionsmassnahmen_kantone,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2022-11-17T00:00:00,,terms_open,false,false
waldbrandpraventionsmassnahmen-der-kantone,3abc5855-0e7b-4c58-b2a1-7c1c23150402,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.gefahren-waldbrand_praeventionsmassnahmen_kantone,text/html,2022-11-17T00:00:00,,terms_open,false,false
waldbrandpraventionsmassnahmen-der-kantone,5429eb7a-2252-4b2d-bf22-0307314f3793,RESTful API von geo.admin.ch,XML,https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bafu.gefahren-waldbrand_praeventionsmassnahmen_kantone,application/xml,2022-11-17T00:00:00,,terms_open,false,false
diffuse-gesamt-phosphoreintrage-in-die-gewasser,c9872533-6fcb-45d3-9b9f-442be5cf9be0,ch.bafu.gewaesserschutz-diffuse_eintraege_gesamt_phosphor,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2023-01-01T00:00:00,,terms_open,false,false
diffuse-gesamt-phosphoreintrage-in-die-gewasser,42f4c82f-5107-46d2-9bdc-9c53fdfb19ab,ch.bafu.gewaesserschutz-diffuse_eintraege_gesamt_phosphor,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2023-01-01T00:00:00,,terms_open,false,false
diffuse-gesamt-phosphoreintrage-in-die-gewasser,51cfc966-6104-4643-b0d3-79f7b64c7754,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.gewaesserschutz-diffuse_eintraege_gesamt_phosphor,text/html,2023-01-01T00:00:00,,terms_open,false,false
diffuse-gesamt-phosphoreintrage-in-die-gewasser,04c48cd9-929e-4f6f-8a29-dc74c8081399,,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.gewaesserschutz-diffuse_eintraege_gesamt_phosphor/items/gewaesserschutz-diffuse_eintraege_gesamt_phosphor,,2023-01-01T00:00:00,,terms_open,true,false
tannenareale,62bf15ef-0fcb-452b-846e-76aff726724f,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.wald-tannenareale,text/html,2019-02-06T00:00:00,2020-06-03T00:00:00,terms_open,false,false
tannenareale,a0ce0ecb-bd8d-4417-bbdf-26f101add05f,ch.bafu.wald-tannenareale,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2019-02-06T00:00:00,2020-06-03T00:00:00,terms_open,false,false
tannenareale,c7e215f3-03a5-418d-bb46-8d7d5063ca16,ch.bafu.wald-tannenareale,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2019-02-06T00:00:00,2020-06-03T00:00:00,terms_open,false,false
tannenareale,06738a58-71a6-4bfa-9ec9-caef1120c657,STAC Browser,OCTET,https://data.geo.admin.ch/browser/#/collections/ch.bafu.wald-tannenareale/items/wald-tannenareale,,2019-02-06T00:00:00,2020-06-03T00:00:00,terms_open,true,false
niedrigwasserstatistik-nqstat,88781c8e-2281-4519-9ee2-ae83b1332b32,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.hydrologie-niedrigwasserstatistik,text/html,2008-01-01T00:00:00,,terms_open,false,false
niedrigwasserstatistik-nqstat,8ae35418-8a16-4027-8149-aecfcc4bf56a,ch.bafu.hydrologie-niedrigwasserstatistik,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2008-01-01T00:00:00,,terms_open,false,false
niedrigwasserstatistik-nqstat,498e628c-42dc-4581-bcf5-2420ada08e0d,ch.bafu.hydrologie-niedrigwasserstatistik,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2008-01-01T00:00:00,,terms_open,false,false
niedrigwasserstatistik-nqstat,b752b5b9-46e4-4bb9-b824-437c09c06825,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.hydrologie-niedrigwasserstatistik/items/hydrologie-niedrigwasserstatistik,,2008-01-01T00:00:00,,terms_open,true,false
niedrigwasserstatistik-nqstat,88424b63-c199-480a-8833-f5b950c31939,RESTful API von geo.admin.ch,XML,https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bafu.hydrologie-niedrigwasserstatistik,application/xml,2008-01-01T00:00:00,,terms_open,false,false
okomorphologie-stufe-f-bauwerke,2d8872ac-22e7-4ffe-be8f-2e2c206cee20,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.oekomorphologie-f_bauwerke,text/html,2013-08-08T00:00:00,,terms_by,false,false
okomorphologie-stufe-f-bauwerke,22cf875b-8ffe-440a-97cd-685e78999407,ch.bafu.oekomorphologie-f_bauwerke,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2013-08-08T00:00:00,,terms_by,false,false
okomorphologie-stufe-f-bauwerke,e2b45722-d00d-4616-ac9d-6cf6a834c33f,ch.bafu.oekomorphologie-f_bauwerke,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2013-08-08T00:00:00,,terms_by,false,false
okomorphologie-stufe-f-bauwerke,bf32c5bc-b867-4d0c-8bd4-e0ee699e051a,RESTful API von geo.admin.ch,XML,https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bafu.oekomorphologie-f_bauwerke,application/xml,2013-08-08T00:00:00,,terms_by,false,false
okomorphologie-stufe-f-bauwerke,04b46704-8978-44f9-9905-0e20e8709ff2,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.oekomorphologie-f/items/oekomorphologie-f,,2013-08-08T00:00:00,,terms_by,true,false
badegewasserqualitat1,a3988d56-859d-4165-a7bd-501033caa38f,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.gewaesserschutz-badewasserqualitaet,text/html,2014-01-01T00:00:00,2024-12-31T00:00:00,terms_open,false,false
badegewasserqualitat1,90a21413-fbe1-433c-8457-043141641d52,ch.bafu.gewaesserschutz-badewasserqualitaet,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2014-01-01T00:00:00,2024-12-31T00:00:00,terms_open,false,false
badegewasserqualitat1,2438630b-8134-42b4-a6ed-94557691d901,ch.bafu.gewaesserschutz-badewasserqualitaet,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2014-01-01T00:00:00,2024-12-31T00:00:00,terms_open,false,false
badegewasserqualitat1,e42afa97-17ff-4f3f-bbb9-39dba7fa9ca4,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.gewaesserschutz-badewasserqualitaet?.language=en,,2014-01-01T00:00:00,2024-12-31T00:00:00,terms_open,true,false
badegewasserqualitat1,2bca1b6b-d3e8-4818-94f1-6c018f35a597,RESTful API von geo.admin.ch,XML,https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bafu.gewaesserschutz-badewasserqualitaet,application/xml,2014-01-01T00:00:00,2024-12-31T00:00:00,terms_open,false,false
badegewasserqualitat1,8d3f9a99-7a11-4a40-a526-174237ad431b,Linked Data,ZIP,https://geo.ld.admin.ch/data/bathingWater,application/zip,2014-01-01T00:00:00,2024-12-31T00:00:00,terms_open,false,false
schutzgebiete-der-zivilen-luftfahrthindernispublikation-auengebiete,20600e05-8aa3-4f7b-971d-95fcb83895e6,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.schutzgebiete-aulav_auen,text/html,2017-11-01T00:00:00,2017-11-01T00:00:00,terms_open,false,false
schutzgebiete-der-zivilen-luftfahrthindernispublikation-auengebiete,25706206-fc6c-4354-8d07-83e515f8c0a6,ch.bafu.schutzgebiete-aulav_auen,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2017-11-01T00:00:00,2017-11-01T00:00:00,terms_open,false,false
schutzgebiete-der-zivilen-luftfahrthindernispublikation-auengebiete,c0cddb6c-e79a-41dc-88a4-4d97fe7568e2,ch.bafu.schutzgebiete-aulav_auen,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2017-11-01T00:00:00,2017-11-01T00:00:00,terms_open,false,false
schutzgebiete-der-zivilen-luftfahrthindernispublikation-auengebiete,e0e9f457-f291-4625-82a2-6ea4db82321b,,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.schutzgebiete-aulav,,2017-11-01T00:00:00,2017-11-01T00:00:00,terms_open,true,false
schutzgebiete-der-zivilen-luftfahrthindernispublikation-auengebiete,c1d8c1d5-136b-4f87-8fc5-ad318a1e8041,RESTful API von geo.admin.ch,XML,https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bafu.schutzgebiete-aulav_auen,application/xml,2017-11-01T00:00:00,2017-11-01T00:00:00,terms_open,false,false
geochemischer-bodenatlas-der-schweiz-blei,3fa5d7f9-e5f8-427b-8e94-2c888383d5b7,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.geochemischer-bodenatlas_schweiz_blei/items/geochemischer-bodenatlas_schweiz_blei,,2023-06-30T00:00:00,,terms_open,true,false
geochemischer-bodenatlas-der-schweiz-blei,14c9fa49-85fe-4773-90c2-c6b83dba84a9,ch.bafu.geochemischer-bodenatlas_schweiz_blei,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2023-06-30T00:00:00,,terms_open,false,false
geochemischer-bodenatlas-der-schweiz-blei,ea1e474c-7894-4dc9-a4ef-c239788977ea,ch.bafu.geochemischer-bodenatlas_schweiz_blei,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2023-06-30T00:00:00,,terms_open,false,false
geochemischer-bodenatlas-der-schweiz-blei,881bacc2-ec4e-4ff6-91c3-a48f206c90e5,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.geochemischer-bodenatlas_schweiz_blei,text/html,2023-06-30T00:00:00,,terms_open,false,false
monatliche-erosionsrisikokarten-des-schweizer-dauergrunlands-mittlerer-bodenabtrag-in-tonnen-ha4,acbde0ba-3078-4e0c-86f9-fd1dfc25cfe1,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.erosion-gruenland_bodenabtrag_jan,text/html,2019-04-01T00:00:00,2019-06-27T00:00:00,terms_open,false,false
monatliche-erosionsrisikokarten-des-schweizer-dauergrunlands-mittlerer-bodenabtrag-in-tonnen-ha4,d51346e5-11f4-45c9-99ae-a4c3d3fe3d7a,ch.bafu.erosion-gruenland_bodenabtrag_jan,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2019-04-01T00:00:00,2019-06-27T00:00:00,terms_open,false,false
monatliche-erosionsrisikokarten-des-schweizer-dauergrunlands-mittlerer-bodenabtrag-in-tonnen-ha4,3e604ed1-4a2d-4b97-9aea-5bd0659835d5,ch.bafu.erosion-gruenland_bodenabtrag_jan,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2019-04-01T00:00:00,2019-06-27T00:00:00,terms_open,false,false
monatliche-erosionsrisikokarten-des-schweizer-dauergrunlands-mittlerer-bodenabtrag-in-tonnen-ha4,5a40c37a-81b2-446d-bbd9-a4e85b7bcac5,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.erosion-gruenland_bodenabtrag/items/erosion-gruenland_bodenabtrag_jan,,2019-04-01T00:00:00,2019-06-27T00:00:00,terms_open,true,false
wasserverfugbarkeit-im-boden,0d8ac3c9-43ad-418b-8ca6-354058023e9e,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.wald-wasserverfuegbarkeit_boden,text/html,2019-02-06T00:00:00,2019-02-06T00:00:00,terms_open,false,false
wasserverfugbarkeit-im-boden,25305b89-18b0-422d-864b-c9f49ae07eef,ch.bafu.wald-wasserverfuegbarkeit_boden,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2019-02-06T00:00:00,2019-02-06T00:00:00,terms_open,false,false
wasserverfugbarkeit-im-boden,308eec13-2dc8-4cd7-8d88-4f951295ecf9,ch.bafu.wald-wasserverfuegbarkeit_boden,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2019-02-06T00:00:00,2019-02-06T00:00:00,terms_open,false,false
wasserverfugbarkeit-im-boden,4ddf47e7-ed9d-4881-ab83-3b9408239463,,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.wald-wasserverfuegbarkeit_boden,,2019-02-06T00:00:00,2019-02-06T00:00:00,terms_open,true,false
grundlagen-zur-bestimmung-der-abflussmenge-q347,44cc7740-72cb-495c-94c5-66d5b0c91ee3,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.hydrologie-q347,text/html,2000-01-01T00:00:00,,terms_open,false,false
grundlagen-zur-bestimmung-der-abflussmenge-q347,74b37bc4-c864-47e7-a8ec-81a2d434909e,ch.bafu.hydrologie-q347,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2000-01-01T00:00:00,,terms_open,false,false
grundlagen-zur-bestimmung-der-abflussmenge-q347,f3fec921-52c7-4e5c-a624-3bac0d39df4c,ch.bafu.hydrologie-q347,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2000-01-01T00:00:00,,terms_open,false,false
grundlagen-zur-bestimmung-der-abflussmenge-q347,396d1305-9260-4683-a4df-02f56c2738ef,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.hydrologie-q347/items/hydrologie-q347,,2000-01-01T00:00:00,,terms_open,true,false
grundlagen-zur-bestimmung-der-abflussmenge-q347,d98906b0-a890-4daa-9837-c9ce88e5d9aa,RESTful API von geo.admin.ch,XML,https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bafu.hydrologie-q347,application/xml,2000-01-01T00:00:00,,terms_open,false,false
monatliche-erosionsrisikokarten-des-schweizer-dauergrunlands-mittlerer-bodenabtrag-in-tonnen-ha2,4aed728b-1dc9-4163-8240-7ae6716308a6,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.erosion-gruenland_bodenabtrag_mai,text/html,2019-04-01T00:00:00,2019-06-27T00:00:00,terms_open,false,false
monatliche-erosionsrisikokarten-des-schweizer-dauergrunlands-mittlerer-bodenabtrag-in-tonnen-ha2,f978c3b2-dde5-4ed8-b04c-a3f1eb8ea8ed,ch.bafu.erosion-gruenland_bodenabtrag_mai,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2019-04-01T00:00:00,2019-06-27T00:00:00,terms_open,false,false
monatliche-erosionsrisikokarten-des-schweizer-dauergrunlands-mittlerer-bodenabtrag-in-tonnen-ha2,31a37d3e-bb9c-4a16-911f-e6dd54cfadde,ch.bafu.erosion-gruenland_bodenabtrag_mai,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2019-04-01T00:00:00,2019-06-27T00:00:00,terms_open,false,false
monatliche-erosionsrisikokarten-des-schweizer-dauergrunlands-mittlerer-bodenabtrag-in-tonnen-ha2,d548f7f7-d091-4424-bb98-c1c1fdb30c6a,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.erosion-gruenland_bodenabtrag/items/erosion-gruenland_bodenabtrag_mai,,2019-04-01T00:00:00,2019-06-27T00:00:00,terms_open,true,false
messstationen-wassertemperatur,c7ee24f9-2762-400a-b5db-dbe8f3f46fbd,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.hydrologie-wassertemperaturmessstationen,text/html,2017-10-01T00:00:00,2017-10-01T00:00:00,terms_open,false,false
messstationen-wassertemperatur,de6de6fa-1392-437a-82f4-ed2217e2d633,ch.bafu.hydrologie-wassertemperaturmessstationen,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2017-10-01T00:00:00,2017-10-01T00:00:00,terms_open,false,false
